eventID,postID,postCategories,postPriority
37,1155545973302714369,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
49,1155546956707635201,['Irrelevant'],Low
37,1155547045224157184,['Irrelevant'],Low
37,1155549609105797121,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155549691641131008,['Irrelevant'],Low
37,1155550148350697472,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155551237728870400,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155551774738210816,['Irrelevant'],Low
37,1155552008574787584,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155552173402574849,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155552821426753536,['Irrelevant'],Low
37,1155553125153071104,['Irrelevant'],Low
37,1155553541118930944,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155553559934623744,['Irrelevant'],Low
37,1155554050525601793,['Irrelevant'],Low
37,1155555091300212736,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155555701839880193,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155556492898123783,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'News']",Low
37,1155556994838720512,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155557046332379137,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155557480778235904,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155560224712843264,['Irrelevant'],Low
37,1155560291838640129,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155561005637918720,"['Location', 'MultimediaShare', 'News']",Low
37,1155561059001884672,"['Location', 'MultimediaShare', 'News']",Low
40,1155562135847604224,['Irrelevant'],Low
37,1155563641879650311,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155563939570298887,['Irrelevant'],Low
37,1155564206357405696,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155565816986779648,['Location'],Low
37,1155567162565771269,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155567780164509698,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155567882803253248,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155568613274849280,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155568618811416577,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155568629318131713,['Location'],Low
37,1155568926656479232,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155568936173391874,['Location'],Low
37,1155569177962242048,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155569782357405699,['Irrelevant'],Low
37,1155569810253762562,"['Location', 'Factoid']",Low
37,1155571339995910144,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
40,1155572259085533186,['Irrelevant'],Low
37,1155572402287448064,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155573902803984384,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Low
37,1155575789359730688,['Irrelevant'],Low
37,1155576170664124418,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155576350981292033,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155576523501506565,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155577097647218689,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155577382092378113,['Irrelevant'],Low
37,1155577576318033922,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
40,1155579013345288192,['Irrelevant'],Low
37,1155579336352829440,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155580791000375296,['Irrelevant'],Low
37,1155580847652610048,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155580884394708992,"['Location', 'Factoid']",Low
37,1155582191608520704,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155584462702333952,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155584711982485505,['Irrelevant'],Low
37,1155585396258025477,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155585770700361728,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155585804158275590,"['ThirdPartyObservation', 'Location', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155585835573510144,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155587110910537729,"['Location', 'Factoid']",Low
37,1155588005832384515,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155588617244499971,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'News', 'ContextualInformation']",Low
37,1155589269450309634,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155590768435666944,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155591488451043330,['Irrelevant'],Low
37,1155591817737515009,['Irrelevant'],Low
37,1155592042916933632,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
46,1155592179735257088,['Irrelevant'],Low
37,1155592364150444032,['Irrelevant'],Low
37,1155592684456808449,['Irrelevant'],Low
37,1155594786360967169,['Irrelevant'],Low
37,1155595000912261120,"['Location', 'Factoid', 'News']",Low
37,1155595231607365633,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155595233666707456,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155595243212947456,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155595663456915457,"['Location', 'Factoid']",Low
37,1155596101942013952,"['Location', 'Factoid']",Low
37,1155597264745828353,['Irrelevant'],Low
37,1155598868517666818,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155599310052048896,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155599340435415040,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155599391878762496,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Low
46,1155599410941845513,"['Location', 'Hashtags', 'Advice']",Low
37,1155599528998948864,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155600065215553536,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155600881645051904,"['Location', 'Factoid']",Low
37,1155600924590661632,"['ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155601337696100359,['Irrelevant'],Low
37,1155602124342013952,['Irrelevant'],Low
37,1155602331649490944,['Irrelevant'],Low
37,1155603521011638272,"['ThirdPartyObservation', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155603827095064577,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155604045157097478,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155604964045197312,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155605359479926784,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155606114634883072,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155606969551601665,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155607514999861257,['Irrelevant'],Low
37,1155607672416346112,"['ThirdPartyObservation', 'Location', 'News']",Low
37,1155608058380337153,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Low
37,1155608442842730497,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
37,1155608684870942721,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
46,1155608727615135744,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
46,1155608888793817090,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
46,1155608995031388161,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
37,1155609221293137922,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155609911918641152,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155610139157782529,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
46,1155611209250549763,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
46,1155611237490855947,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
37,1155611398053015552,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155612595333844992,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155614401497653248,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155614828242907136,['Irrelevant'],Low
37,1155614952503283714,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155615308029353986,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155615390107443201,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
46,1155616241777876992,"['Location', 'MultimediaShare', 'Hashtags', 'Advice']",Low
37,1155616456144330752,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155616871892312064,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155617187564068864,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News']",Medium
37,1155617772400984064,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155617968765562880,"['Location', 'Factoid']",Low
37,1155618208738631680,"['Location', 'Factoid']",Low
37,1155619107225645056,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155619157083398144,"['Location', 'MultimediaShare']",Low
37,1155619217099632642,['Irrelevant'],Low
37,1155620427680628737,"['InformationWanted', 'ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
37,1155621457587818497,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155621458904793088,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
37,1155621502827544576,['Irrelevant'],Low
37,1155621711309615104,"['InformationWanted', 'ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Medium
37,1155622115271413766,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News', 'ContextualInformation']",Medium
49,1155622352232730624,['Irrelevant'],Low
37,1155623075284692996,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Factoid', 'News', 'ContextualInformation']",Low
49,1155624398419824641,['Irrelevant'],Low
37,1155624707120484352,['Irrelevant'],Low
40,1155625517468569600,['Irrelevant'],Low
37,1155627714998677505,['Irrelevant'],Low
40,1155627883538386945,['Irrelevant'],Low
49,1155628470577197056,['Irrelevant'],Low
40,1155628685061476354,['Irrelevant'],Low
40,1155640198467899392,['Irrelevant'],Low
40,1155640779693535237,['Irrelevant'],Low
40,1155641425293402112,['Irrelevant'],Low
40,1155643121423622144,['Irrelevant'],Low
40,1155647120436867072,['Irrelevant'],Low
40,1155650480284078080,['Irrelevant'],Low
40,1155650826964066304,"['ThirdPartyObservation', 'Location', 'News']",Low
40,1155651314271080449,"['ThirdPartyObservation', 'Location', 'News']",Low
40,1155651874105831429,['Irrelevant'],Low
40,1155652729701724161,"['InformationWanted', 'Location']",Low
49,1155652790951145472,['Irrelevant'],Low
40,1155652813650743296,['Irrelevant'],Low
49,1155652877513347073,['Irrelevant'],Low
40,1155652958266093568,['Irrelevant'],Low
40,1155652992390946816,['Irrelevant'],Low
40,1155653478112301056,['Irrelevant'],Low
40,1155653844220563457,['InformationWanted'],Low
40,1155654107346006017,['Irrelevant'],Low
40,1155655123428790272,['Hashtags'],Low
40,1155655250503720960,['Irrelevant'],Low
40,1155655299572883456,"['Location', 'News']",Low
40,1155655767640305666,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
40,1155656021563469824,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
40,1155656085027487744,"['Location', 'MultimediaShare', 'Advice']",Low
40,1155656133505376256,['Irrelevant'],Low
40,1155656348748546049,"['Location', 'Discussion']",Low
40,1155656913473794048,['Irrelevant'],Low
40,1155656922965504000,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Low
40,1155657117199675392,['Irrelevant'],Low
40,1155657521429745664,"['ThirdPartyObservation', 'Location']",Low
40,1155657574328328192,['Irrelevant'],Low
40,1155657913253289984,"['InformationWanted', 'Location', 'MultimediaShare', 'News']",Low
40,1155658420684541952,['Irrelevant'],Low
40,1155658453806751744,['MultimediaShare'],Low
40,1155658629426499584,['Irrelevant'],Low
40,1155658799987871745,"['Location', 'News']",Low
40,1155658954422153218,"['Factoid', 'Discussion']",Low
40,1155659843744784384,['News'],Low
40,1155660403524829185,['Irrelevant'],Low
40,1155660981390827520,['Irrelevant'],Low
40,1155661050152251392,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
40,1155661090681958401,"['News', 'Discussion']",Low
40,1155661172756008960,['Irrelevant'],Low
40,1155661301365895169,['Location'],Low
40,1155661640463015937,"['Factoid', 'Hashtags']",Low
40,1155662197613322240,['Irrelevant'],Low
